"timestamp","value"
1753550778939,404
1753550778527,412
1753550778111,416
1753550777707,404
1753550777295,412
1753550776879,416
1753550776463,416
1753550776051,412
1753550775643,408
1753550775235,408
1753550774815,420
1753550774403,412
1753550773995,408
1753550773575,420
1753550773155,420
1753550772743,412
1753550772331,412
1753550771911,420
1753550771495,416
1753550771075,420
1753550770667,408
1753550770247,420
1753550769827,420
1753550769411,416
1753550768995,416
1753550768571,424
1753550768147,424
1753550767735,412
1753550767319,416
1753550766895,424
1753550766471,424
1753550766059,412
1753550765639,420
1753550765219,420
1753550764799,420
1753550764387,412
1753550763971,416
1753550763555,416
1753550763143,412
1753550762735,408
1753550762315,420
1753550761899,416
1753550761487,412
1753550761083,404
1753550760663,420
1753550760251,412
1753550759839,412
1753550759423,416
1753550759007,416
1753550758599,408
1753550758187,412
1753550757771,416
1753550757355,416
1753550756947,408
1753550756535,412
1753550756111,424
1753550755699,412
1753550755291,408
1753550754875,416
1753550754455,420
1753550754047,408
1753550753643,404
1753550753227,416
1753550752815,412
1753550752411,404
1753550752011,400
1753550751599,412
1753550751191,408
1753550750787,404
1753550750387,400
1753550749979,408
1753550749571,408
1753550749171,400
1753550748771,400
1753550748363,408
1753550747955,408
1753550747559,396
1753550747151,408
1753550746739,412
1753550746339,400
1753550745931,408
1753550745519,412
1753550745115,404
1753550744711,404
1753550744299,412
1753550743887,412
1753550743431,456
1753550743079,352
1753550742667,412
1753550742263,404
1753550741855,408
1753550741439,416
1753550741031,408
1753550740623,408
1753550740207,416
1753550739905,412
1753550739501,404
1753550739085,416
1753550738673,412
1753550738265,408
1753550737857,408
1753550737453,404
1753550737037,416
1753550736629,408
1753550736225,404
1753550735813,412
1753550735405,408
1753550735001,404
1753550734593,408
1753550734181,412
1753550733777,404
1753550733373,404
1753550732961,412
1753550732553,408
1753550732149,404
1753550731745,404
1753550731337,408
1753550730925,412
1753550730517,408
1753550730113,404
1753550729709,404
1753550729297,412
1753550728889,408
1753550728489,400
1753550728081,408
1753550727669,412
1753550727265,404
1753550726861,404
1753550726445,416
1753550726041,404
1753550725637,404
1753550725225,412
1753550724809,416
1753550724405,404
1753550724005,400
1753550723593,412
1753550723185,408
1753550722777,408
1753550722377,400
1753550721969,408
1753550721561,408
1753550721157,404
1753550720753,404
1753550720341,412
1753550719929,412
1753550719529,400
1753550719113,416
1753550718705,408
1753550718301,404
1753550717897,404
1753550717481,416
1753550717073,408
1753550716669,404
1753550716253,416
1753550715841,412
1753550715437,404
1753550715029,408
1753550714613,416
1753550714201,412
1753550713793,408
1753550713389,404
1753550712977,412
1753550712565,412
1753550712157,408
1753550711753,404
1753550711337,416
1753550710925,412
1753550710521,404
1753550709625,416
1753550709217,408
1753550708809,408
1753550708397,412
1753550707981,416
1753550707573,408
1753550707165,408
1753550706753,412
1753550706341,412
1753550705937,404
1753550705521,416
1753550705105,416
1753550704701,404
1753550704285,416
1753550703873,412
1753550703461,412
1753550703049,412
1753550702633,416
1753550702221,412
1753550701813,408
1753550701393,420
1753550700981,412
1753550700569,412
1753550700153,416
1753550699737,416
1753550699325,412
1753550698913,412
1753550698505,408
1753550698093,412
1753550697673,420
1753550697261,412
1753550696853,408
1753550696441,412
1753550696025,416
1753550695613,412
1753550695209,404
1753550694793,416
1753550694381,412
1753550693969,412
1753550693561,408
1753550693145,416
1753550692725,420
1753550692321,404
1753550691905,416
1753550691489,416
1753550691073,416
1753550690669,404
1753550690249,420
1753550689833,416
1753550689421,412
1753550689017,404
1753550688601,416
1753550688185,416
1753550687777,408
1753550687373,404
1753550686961,412
1753550686549,412
1753550686145,404
1753550685737,408
1753550685321,416
1753550684913,408
1753550684509,404
1753550684093,416
1753550683677,416
1753550683273,404
1753550682865,408
1753550682449,416
1753550682037,412
1753550681633,404
1753550681217,416
1753550680797,420
1753550680389,408
1753550679981,408
1753550679565,416
1753550679149,416
1753550678741,408
1753550678325,416
1753550677909,416
1753550677501,408
1753550677093,408
1753550676673,420
1753550676265,408
1753550675849,416
1753550675433,416
1753550675017,416
1753550674613,404
1753550674193,420
1753550673773,420
1753550673369,404
1753550672953,416
1753550672533,420
1753550672117,416
1753550671705,412
1753550671289,416
1753550670873,416
1753550670461,412
1753550670053,408
1753550669637,416
1753550669217,420
1753550668809,408
1753550668397,412
1753550667981,416
1753550667565,416
1753550667157,408
1753550666737,420
1753550666317,420
1753550665909,408
1753550665501,408
1753550665085,416
1753550664669,416
1753550664261,408
1753550663857,404
1753550663441,416
1753550663029,412
1753550662621,408
1753550662213,408
1753550661797,416
1753550661385,412
1753550660973,412
1753550660565,408
1753550660149,416
1753550659733,416
1753550659321,412
1753550658913,408
1753550658493,420
1753550658073,420
1753550657661,412
1753550657249,412
1753550656829,420
1753550656405,424
1753550655997,408
1753550655577,420
1753550655153,424
1753550654737,416
1753550654321,416
1753550653897,424
1753550653477,420
1753550653061,416
1753550652633,428
1753550652209,424
1753550651785,424
1753550651365,420
1753550650945,420
1753550650513,432
1753550649937,416
1753550649509,428
1753550649077,432
1753550648653,424
1753550648229,424
1753550647797,432
1753550647365,432
1753550646941,424
1753550646517,424
1753550646081,436
1753550645649,432
1753550645225,424
1753550644797,428
1753550644292,436
1753550643864,428
1753550643436,428
1753550643004,432
1753550642568,436
1753550642144,424
1753550641712,432
1753550641276,436
1753550640848,428
1753550640424,424
1753550639988,436
1753550639556,432
1753550639128,428
1753550638704,424
1753550638272,432
1753550637844,428
1753550637424,420
1753550637008,416
1753550636576,432
1753550636156,420
1753550635740,416
1753550635320,420
1753550634900,420
1753550634476,424
1753550634060,416
1753550633640,420
1753550633216,424
1753550632796,420
1753550632380,416
1753550631956,424
1753550631528,428
1753550631112,416
1753550630700,412
1753550630276,424
1753550629852,424
1753550629436,416
1753550629020,416
1753550628596,424
1753550628168,428
1753550627756,412
1753550627336,420
1753550626912,424
1753550626492,420
1753550626076,416
1753550625652,424
1753550625228,424
1753550624804,424
1753550624384,420
1753550623952,432
1753550623528,424
1753550623108,420
1753550622680,428
1753550622252,428
1753550621828,424
1753550621412,416
1753550621000,412
1753550620576,424
1753550620152,424
1753550619740,412
1753550619320,420
1753550618900,420
1753550618476,424
1753550618060,416
1753550617640,420
1753550617216,424
1753550616792,424
1753550616380,412
1753550615952,428
1753550615520,432
1753550615104,416
1753550614684,420
1753550614256,428
1753550613836,420
1753550613416,420
1753550612984,432
1753550612556,428
1753550612132,424
1753550611712,420
